,Duration,Credit history,Credit amount,Present employment,Installment rate,Residence duration,Property,Age,Credits number,Job,Number of people,Purpose_car,Purpose_car_new,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_others,Purpose_radio/TV,Purpose_repairs,Purpose_retraining,Sex_male,Other_debtors_guarantor,Other_install_none,Other_install_stores,Housing_own,Housing_rent,Savings_moderate,Savings_quite_rich,Savings_rich,Checkin account_little,Checkin account_moderate,Risk_good
53,-0.2408572253028645,2,0.03783399436594634,2,2,1,1,-0.3998318554051079,1,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
54,1.2525737273156552,3,-0.37083921303073025,4,4,4,3,1.8869319458559584,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
55,-1.2364778603818776,1,-0.8819465548052382,2,1,2,0,-0.8395941248783899,1,1,2,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
56,-0.738667542842371,2,1.1330640124541778,0,2,1,3,1.4471696763826765,1,3,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
57,1.2525737273156552,4,2.231129577514806,2,2,2,2,-0.3998318554051079,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
58,-0.2408572253028645,2,-0.46441226311982187,4,3,2,2,-1.103451486562359,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
59,1.2525737273156552,4,1.0483520466538259,1,4,4,3,-1.103451486562359,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
60,-0.9875727016121243,2,-0.6664449849030879,2,2,1,0,-0.7516416709837335,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
61,-0.4897623840726178,4,-0.6146962526568478,4,4,4,0,1.2712647685933636,2,2,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1
62,1.2525737273156552,0,-0.4672478100922186,4,4,4,3,2.238741761434584,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
63,2.2481943623946683,0,3.9519521463880625,2,2,2,2,-0.9275465787730462,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
64,0.2569530922366421,2,-0.03199134982932277,1,4,4,1,-0.8395941248783899,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
65,0.5058582510063954,2,0.6800853836138023,4,4,4,1,1.0953598608040507,4,2,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
66,-0.738667542842371,2,-0.3899791550944081,1,2,2,2,-0.5757367631944207,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
67,-0.738667542842371,2,-0.8025512395781302,2,4,1,0,-1.1914039404570154,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1
68,1.2525737273156552,2,-0.5147432218798635,2,4,4,3,0.12788286796283044,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
69,1.2525737273156552,2,-0.31093828323884964,2,4,4,2,-0.9275465787730462,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
70,1.2525737273156552,2,1.723212226084244,2,1,2,1,-0.4877843092997643,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
71,-1.1535094741252931,4,-0.9007320534973665,4,4,2,1,0.919454953014738,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
72,-1.0705410878687087,4,-0.7469036302448446,4,3,4,3,1.35921722248802,2,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
73,1.7503840448551617,4,0.9508801194776887,3,2,1,0,0.479692683541456,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
74,1.2525737273156552,2,-0.45874116917502844,4,4,4,3,0.3917402296467996,1,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
75,-0.738667542842371,4,-0.6185951297438933,4,4,4,3,2.678504030907866,2,3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
76,1.7503840448551617,2,0.24589225346555532,1,4,3,2,-0.13597449372113873,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0
77,-0.8216359290989554,3,0.5315736109345244,3,2,4,1,1.35921722248802,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1
78,2.746004679934175,0,2.185051939213359,2,2,2,1,0.3037877757521432,1,1,2,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
79,0.7547634097761486,2,0.19875128504945994,1,2,1,1,-1.1914039404570154,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
80,0.2569530922366421,2,0.9469812423906432,1,1,1,2,0.7435500452254252,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
81,-0.4897623840726178,2,-0.7295359050389147,4,4,3,1,1.0074074069093943,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
82,-0.2408572253028645,2,-0.6037085081388105,2,3,4,1,-1.0154990326677027,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
83,0.2569530922366421,2,-0.5374275976590372,4,4,4,0,1.9748843997506147,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1
84,-0.9046043153555399,2,-0.3389393095912672,4,3,4,0,1.4471696763826765,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1
85,-0.738667542842371,4,-0.6590016741005464,2,4,2,0,-0.5757367631944207,2,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
86,-0.2408572253028645,4,-0.7004715485718485,1,4,1,1,-0.7516416709837335,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
87,1.2525737273156552,2,3.310764087254855,2,1,4,3,1.0074074069093943,1,2,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
88,-0.2408572253028645,2,-0.36233257211354014,3,4,3,2,-0.4877843092997643,1,3,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1
89,-0.738667542842371,0,-0.7667524590516217,3,4,3,0,-0.6636892170890771,2,2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
90,-0.738667542842371,4,-0.9404297111109204,4,4,4,0,1.798979491961302,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
91,-0.738667542842371,4,-0.6600650042151952,4,4,3,0,1.6230745841719891,1,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
92,-0.738667542842371,4,-0.8769843476035439,4,4,3,1,-0.22392694761579512,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93,0.2569530922366421,4,0.12254596016629822,4,4,4,3,-1.3673088482463283,2,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
94,-0.738667542842371,2,-0.6923193510262079,4,4,4,0,1.6230745841719891,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1
95,2.746004679934175,0,4.492123844629637,1,3,4,3,1.9748843997506147,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
96,-0.738667542842371,4,-0.4463356511707928,3,4,2,2,2.238741761434584,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
97,-0.2408572253028645,2,-0.23012519452554325,2,4,4,2,-0.13597449372113873,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1
98,1.2525737273156552,4,-0.33114155541717627,4,4,4,0,0.03993041406817406,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1
99,-0.07492045278969563,3,1.3418311582968858,3,3,4,1,0.03993041406817406,2,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
100,0.2569530922366421,2,-0.6387984019222199,4,4,4,0,0.479692683541456,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
101,1.2525737273156552,2,-0.3361037626188705,3,4,4,2,-1.0154990326677027,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1
102,-1.2364778603818776,3,-0.8291344924443494,2,3,2,0,-1.0154990326677027,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
103,-0.9875727016121243,4,-0.4792988847249046,3,4,3,2,-0.048022039826482336,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
104,-0.738667542842371,2,-0.2928616712898206,1,2,4,2,-0.8395941248783899,1,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
105,0.2569530922366421,4,3.071869254830432,2,2,3,2,0.3037877757521432,2,3,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
106,-0.2408572253028645,1,1.1295195787386818,4,2,4,3,0.3037877757521432,2,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
107,-0.738667542842371,2,0.9948310975498378,3,2,2,2,-0.3118794015104515,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
108,0.2569530922366421,2,1.5771815570058132,1,1,2,1,-0.4877843092997643,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
109,-0.5727307703292022,2,-0.6597105608436457,4,1,2,0,-0.048022039826482336,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1
110,-1.2364778603818776,3,-0.6458872693532116,4,1,2,2,-0.3998318554051079,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
111,-0.4897623840726178,2,-1.0205339130811277,1,4,4,1,-1.103451486562359,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
112,-0.2408572253028645,2,1.0593397911718632,3,3,3,0,-0.6636892170890771,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
113,1.2525737273156552,4,1.6246769687934581,2,4,2,0,-0.9275465787730462,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
114,-0.738667542842371,2,-0.5640108505252565,4,3,1,0,-0.048022039826482336,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1
115,2.2481943623946683,4,0.10872266867586422,4,4,1,0,1.0074074069093943,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
116,1.7503840448551617,2,1.3833010327681878,3,4,3,2,-0.4877843092997643,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
117,-0.9046043153555399,4,-0.4038024465848421,1,2,3,0,-0.7516416709837335,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
118,1.003668568545902,4,0.3578963588752256,2,1,4,2,-1.103451486562359,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
119,-0.738667542842371,4,-0.3208626976422382,3,3,3,2,0.03993041406817406,1,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1
120,0.008047933466888799,2,-0.5090721279350702,2,3,2,0,-0.9275465787730462,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
121,0.2569530922366421,4,0.21151124642524516,4,4,2,2,0.479692683541456,2,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
122,-0.738667542842371,2,-0.5328198338288926,2,3,2,0,-1.0154990326677027,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
123,-0.9046043153555399,4,-0.8826554415483374,4,4,4,3,2.4146466692238966,2,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
124,-0.2408572253028645,2,-0.4775266678671567,1,4,3,0,-0.7516416709837335,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
125,-0.738667542842371,4,-0.40770132367188755,2,4,2,1,-0.4877843092997643,2,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
126,-0.738667542842371,2,-0.9110109112723046,2,4,2,0,0.3917402296467996,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1
127,-0.738667542842371,2,-0.9329864003083791,2,4,2,2,-0.4877843092997643,1,2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
128,-0.738667542842371,4,-0.5002110436463304,0,4,2,2,-0.13597449372113873,2,3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
129,-0.738667542842371,4,0.08072164232344667,2,3,2,0,-0.5757367631944207,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
130,2.2481943623946683,2,1.8486851796127988,3,1,2,2,-1.0154990326677027,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
131,1.2525737273156552,3,1.2815757851334557,2,4,3,1,-0.5757367631944207,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
132,-0.4897623840726178,2,-0.19964306457227857,1,2,3,1,-0.7516416709837335,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
133,-0.2408572253028645,2,-0.4562600655741813,2,4,4,3,1.0074074069093943,2,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
134,3.2438149974736814,2,2.4359978462704683,3,2,4,0,-1.279356394351672,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
135,-0.738667542842371,4,-0.7199659340070759,4,4,2,0,0.21583532185748686,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
136,0.5058582510063954,3,1.893345044428047,2,2,2,2,-0.7516416709837335,2,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
137,-0.738667542842371,2,-0.8879720921215812,2,4,3,0,2.678504030907866,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
138,-0.4897623840726178,4,-0.1925541971412868,3,4,2,0,-0.048022039826482336,3,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
139,-0.738667542842371,2,-0.49276773284378905,2,2,2,2,0.7435500452254252,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
140,-1.2364778603818776,2,-0.9081753642999079,1,2,2,0,-0.7516416709837335,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
141,1.2525737273156552,2,0.5400802518517146,1,4,1,3,-0.4877843092997643,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1
142,0.5058582510063954,2,0.05130284248483074,2,3,2,2,-0.7516416709837335,1,3,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1
143,-0.2408572253028645,2,-0.28683613397347757,2,2,2,2,-1.1914039404570154,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
144,0.008047933466888799,4,-0.34850928062310615,1,4,4,1,-1.103451486562359,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
145,2.2481943623946683,1,0.10446934821726915,3,4,2,2,-0.4877843092997643,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1
146,-1.2364778603818776,4,-0.8546544151959198,4,1,4,3,0.3037877757521432,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
147,-0.738667542842371,4,-0.9177453353317467,3,4,3,2,1.35921722248802,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
148,1.2525737273156552,4,0.744239633864278,2,3,2,1,-0.6636892170890771,2,2,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1
149,-0.2408572253028645,4,-0.5987463009371162,4,4,4,2,0.919454953014738,2,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1
150,-1.2364778603818776,2,-0.6823949366228194,4,2,4,3,0.5676451374361124,1,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
151,-0.9046043153555399,2,-0.4775266678671567,2,1,4,1,0.21583532185748686,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
152,1.2525737273156552,2,0.9133091220934322,2,4,1,2,-1.0154990326677027,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
